bid,name,city,state,lat,long,star,reviews,num,cat
Yh5D27n9z8sfYTQ8uB_kyg,Hardy's Pool Care,Goodyear,AZ,33.4841824,-112.3643022,1,3,22922,Home Services
lSNZY1TjoXAG39Hu35CILA,Streak Patrol Window Cleaners,Gilbert,AZ,33.239174,-111.713637,4.5,14,22924,Home Services
G8NzxDLtq-QmM0Ccph2-Vw,One Stop Nutrition,Phoenix,AZ,33.50983753,-112.0832645,4,9,22925,Food
3vU8txINGIoB4LCJ1x63lw,Legacy Suites Extended Stay,Tolleson,AZ,33.4599705,-112.2554511,1,3,22930,Hotels & Travel
IOwuFFUwRljuOxatDCGm6w,The House of Brews,Gilbert,AZ,33.3345486,-111.8048599,3.5,79,22932,Nightlife
1dMKCeDeUPQeMWVZVNucoQ,Foot Care Massage,Avondale,AZ,33.4653351,-112.2773056,3,6,22937,Health & Medical
VQuvw_PcP-Nn-TB7o618Dg,Pho Thuan Thanh,Mesa,AZ,33.405652,-111.875246,4,46,22939,Restaurants
lO_HY6I64DNNnrUF4kdi8A,Bianco Pizzaria,Scottsdale Country Acres,AZ,33.50216758,-111.9047702,3.5,7,22941,Restaurants
LorMcT1SQi_jS361mSKKzA,CrossFit DTP,Phoenix,AZ,33.4273797,-112.047902,5,9,22942,Active Life
BITUQfpxGgwU5vdS7zlgeQ,Cafe 8,Mesa,AZ,33.3937103,-111.7180642,4,44,22945,Food
x8Eqm2xOCF3THxN1eovIkw,GNC,Tempe,AZ,33.3220031,-111.9297746,5,9,22948,Food
xFKhrFc6zpAuGJi-RO0i2Q,Bosa Doughnut,Gilbert,AZ,33.3059198,-111.7864501,4,36,22954,Food
PZNv6oKPYnNk63D25eblWA,Interstate Auto Repair,Chandler,AZ,33.305363,-111.9658126,5,14,22956,Automotive
0x_ENnOAQTzMN3o_NSCNdg,Bombshell Beauty By Yolanda,Mesa,AZ,33.321942,-111.715439,5,3,22957,Beauty & Spas
T5JAf4Jx2ivPyojg-WTcog,Haden Maids,Phoenix,AZ,33.683183,-112.081016,4.5,6,22958,Home Services
ETOGvgNQ_dNEMpphStXlPQ,Your Art Party,Phoenix,AZ,33.466077,-112.078974,5,8,22959,Arts & Entertainment
g4BHJNZPE5mMKYUzpq86CQ,Whiskey Rose Bar & Grill,Glendale,AZ,33.5337727,-112.2617176,3,46,22962,Nightlife
yZJlzD4M7VfglL7FLNL5NQ,The Skin Suite,Peoria,AZ,33.6528467,-112.2571042,5,4,22963,Health & Medical
97Zr3Mxy_dY9cZaSG3FT-w,Big O Tires,Queen Creek,AZ,33.2046415,-111.7057388,3,5,22966,Automotive
yxSocch2Ng0eMqSwhmLSgQ,Auntie Pasto's,Mesa,AZ,33.3640786,-111.8738338,4,15,22967,Restaurants
AtA596WjnGt5BgFpVbtBqg,Skywalk,Phoenix,AZ,33.5095568,-112.1298975,3.5,11,22968,Public Services & Government
7X5OmpNa7LWlCXPtliyfLw,StudioFIT,Scottsdale,AZ,33.6163649,-111.9271579,3.5,6,22970,Active Life
3zCjmGvPVuqFyBPVRfr7zQ,Guitar Center,Mesa,AZ,33.3855487,-111.7541798,3,12,22972,Shopping
JV-B-ZDwgA54utmkeG9Aug,The Good Egg,Glendale,AZ,33.7143083,-112.1399378,3.5,52,22973,Restaurants
ZV2w7wEq89OeKqee-R5x3Q,Rita's Italian Ice,Glendale,AZ,33.65457911,-112.1886589,4.5,11,22975,Food
gEAB85-Zcm8Qs5JQPC_PHg,Detroit Coney Grill,Tempe,AZ,33.4078912,-111.9538452,4.5,242,22976,Restaurants
kQ37jt5MPgZl6ItREG-AIQ,La Reyna Del Hot Dog,Glendale,AZ,33.56685742,-112.1873553,4,7,22977,Food
nLgizXFFpv3SwOuL1FSA3g,Executive Cuts,Surprise,AZ,33.6386433,-112.395384,3.5,7,22978,Beauty & Spas
HtoKT4TVWr479Jdk2E2lXg,Cyclewerks,Tempe,AZ,33.4510375,-111.9095524,5,5,22979,Automotive
BrONVjuwnG79W5FYjKzpqg,Corv,Phoenix,AZ,33.510394,-112.011028,5,6,22980,Beauty & Spas
84xXU6JvfnIC3FRmi5EwVQ,Conn's,Phoenix,AZ,33.477407,-112.2193162,1.5,11,22981,Shopping
O9xy22LU5ibAtKbRfVbI5Q,Service King Collision Repair,Mesa,AZ,33.37942018,-111.7118359,3,5,22986,Automotive
0vjPlHp1eZPOyb-bcjp-9g,Castaways,Phoenix,AZ,33.4656605,-111.9716122,4.5,15,22987,Nightlife
eqbpaxfx2DHhG-cj9L8tVg,Perfect Pear Bistro,Phoenix,AZ,33.30509317,-112.0566525,4,78,22988,Nightlife
4Ur1TXCPMgicKaYlmw24ow,Saffron JAK Original Stonebread Pizzas,Phoenix,AZ,33.5080943,-112.0863874,5,21,22990,Food
larTFBeLz6MQAn4bfbkHkw,Indoor Swap Meet,Phoenix,AZ,33.610642,-112.1503074,2.5,6,22991,Shopping
cC2pRDlAQCEKoiSuTNzqEw,Sprouts Farmers Market,Glendale,AZ,33.68288783,-112.2055282,5,14,22993,Food
5POxIaIT7oqAZjFAbEN8KA,DS Sports Nutrition,Scottsdale,AZ,33.5815336,-111.9306995,5,15,22994,Food
UzRzN6c8r7Q8T968Kj8QyQ,Subway,Litchfield Park,AZ,33.5104231,-112.3408131,2.5,3,22995,Restaurants
ati8ym-IzwjGGD6cUGMs0g,Ontiveros Curb and Landscape,Phoenix,AZ,33.3783864,-112.103253,5,8,22996,Home Services
5xe5ZvYswUB2xo8D4-mzgw,The Mad Platter Paint Your Own Pottery Studio,Surprise,AZ,33.6095609,-112.3912438,5,11,22997,Event Planning & Services
o8xzAUMAdq08IS-BOEBORQ,Pei Wei,Phoenix,AZ,33.43671,-112.03609,2.5,5,22998,Restaurants
4GhMwy7MYLPODSQsTm0KWA,Red Leg Burgers & Bratwurst,San Tan Valley,AZ,33.16307765,-111.5627595,5,4,23001,Restaurants
IwT7Or2bO6DoLkfyRx-Oyg,Leo's Carpet Cleaning,Peoria,AZ,33.5805955,-112.2373779,4.5,3,23003,Local Services
pw80n0Tcq_PQSpVMmzfgeA,La Tradicion Restaurant,Phoenix,AZ,33.464435,-112.030898,4.5,3,23004,Restaurants
YJJYFGogXpqbdQ8HhUhdJw,Tres Amigos Furniture & Accessories,Peoria,AZ,33.6368905,-112.2184181,3.5,5,23005,Shopping
Z7Ti4npN2N3oPck1zbofNg,Conn's,Tempe,AZ,33.383123,-111.964485,2,12,23006,Shopping
oi-ymwJ4HxbIzra-jHu1CA,Daisy Mountain Coffee Roasters,Phoenix,AZ,33.7988239,-112.0653529,5,9,23013,Food
_DT7AI_7DJLTALuvZSPV2g,Blast Catering and Events,Chandler,AZ,33.2753278,-111.8598533,5,3,23016,Event Planning & Services
x1FOQLzxucGS7ogJphgTag,Monique Walker - RE/MAX Excalibur,Scottsdale,AZ,33.5824059,-111.897476,5,3,23017,Real Estate
95HVMcMpCBKtGmeLgZTjCg,Countryside Park,Mesa,AZ,33.3944188,-111.7625856,5,3,23018,Active Life
zGU2RCVsfwq6dbOKatlgyg,Papa John's Pizza,Surprise,AZ,33.6088325,-112.3590947,4,4,23019,Restaurants
wz7LdaL5y_b2VX_J0HSztQ,Love Kim Nails & Spa,Peoria,AZ,33.63713,-112.218148,4,4,23021,Beauty & Spas
MXiUXP59i9MnHWEhNaC1Ow,Abbot Eye Care,Mesa,AZ,33.45116814,-111.7895876,4,4,23026,Health & Medical
ZY8u02RXdfQDtA7qn2Pv9Q,Blu Smoke Shop,Scottsdale,AZ,33.46567829,-111.9165407,5,6,23029,Shopping
hVKu3gLzrPKzyh4uW1cqdg,SmartStyle,Queen Creek,AZ,33.176133,-111.583779,2.5,3,23030,Beauty & Spas
M6z-XoFvhaSgRse01R4PEw,Cowtown Skateboards,Glendale,AZ,33.6545127,-112.1812576,4.5,3,23031,Shopping
UyKNaZFGA3p63UM7esDAsg,Shea Women's Care,Scottsdale,AZ,33.5711566,-111.8756995,3.5,8,23033,Health & Medical
aAWvy-BqJZlfVsLDJYFuLQ,Sonic,Gilbert,AZ,33.367864,-111.789388,2,4,23034,Food
sNRjR-_7hTb9mWKzpvId3A,Francis & Sons Car Wash,Tempe,AZ,33.33417969,-111.9500947,2.5,5,23035,Automotive
Tm9pcTXPBm5PqwS2MMFT5g,Papa Murphys,Chandler,AZ,33.21827343,-111.8223185,4.5,6,23039,Restaurants
dqcZVkICqiG0PhO46n7s6Q,Black N Blue   Rockstar Clothing & Accessories,Phoenix,AZ,33.457929,-112.067834,4,5,23040,Shopping
MimD2VMoyBoEbFXM4j4C_Q,Cigna Medical Group Phx Central,Phoenix,AZ,33.48319089,-112.0682002,3,3,23043,Health & Medical
4GYpOZuGN-ZGMtqp1Pktjw,Starbucks,Phoenix,AZ,33.609923,-112.014489,3,5,23045,Food
AfRxSsliEXNp05w4ce4D0w,Starbucks,Phoenix,AZ,33.34816193,-111.9819001,3.5,5,23050,Food
ZaBg3pwLDJAFOEIk4P700Q,Squaw Peak Lock and Key,Phoenix,AZ,33.6364503,-112.0118669,4.5,6,23052,Home Services
4SOStf6SeArVG6HsSwfiYA,Target,Chandler,AZ,33.338757,-111.843871,2.5,3,23054,Shopping
j-TUYCjiFCY1FOuI2Smp9Q,Le Nails,Laveen,AZ,33.3909277,-112.1675829,1,6,23055,Beauty & Spas
YwVW2amFg_SaEX7ikVTrWw,Valley Respiratory Services,Mesa,AZ,33.4431043,-111.8400009,2,4,23057,Health & Medical
rM2rjuGy-VUOnmc5zQlGBQ,The Edge Salon,Gilbert,AZ,33.3083799,-111.7436536,4.5,21,23058,Beauty & Spas
WjH0BFZhjg_bGVLbUs8ZqA,Camelback Volkswagen,Phoenix,AZ,33.5091108,-112.0494591,3.5,15,23059,Automotive
gQ8dcYZYJXMADLMs8Jq8Og,Megan's Brows,Scottsdale,AZ,33.4961,-111.929344,5,7,23063,Beauty & Spas
dWyAVPE7Yvj8oI5r2NXD5w,Al Aruba,Phoenix,AZ,33.465461,-112.017768,4,3,23065,Restaurants
qHltCtKv1dMBHrNTN7x0Tg,Master Of Disaster,Glendale,AZ,33.56779167,-112.1852802,4.5,3,23069,Home Services
qwRIX9KSu4grmyN6kJBzdw,Los Primos Carniceria,Phoenix,AZ,33.4728338,-112.0394794,5,3,23070,Restaurants
G149xVAxaiu9Iv8ULCi-7Q,MK Electric Inc.,Glendale,AZ,33.542442,-112.230375,5,4,23074,Home Services
0ZAU_ynsAnQ4LNsgggCfDg,NS Nails & Spa,Scottsdale,AZ,33.6138619,-111.9268525,3.5,3,23075,Beauty & Spas
_DZfwU9dE9Q5I1-1jiM1vQ,Little Chicago Pizza,Scottsdale,AZ,33.4671841,-111.9086242,4.5,50,23077,Nightlife
F9X864FZWXw-KIAX0Eff-A,Pinkalicious Bakery,Phoenix,AZ,33.4150485,-111.5495777,4.5,3,23078,Food
JHxgSsY5oPI0dA3Mnc2yCQ,Brown Roofing,Phoenix,AZ,33.592315,-112.044541,4.5,21,23079,Home Services
OgxpW_ZWDJ53m7s449Ufrg,Henry's Taiwan Kitchen,Tempe,AZ,33.391588,-111.938405,3.5,105,23080,Restaurants
oVw6tN6wZHbXPaggW5Hn5g,Linda's Sewing & Alterations,Phoenix,AZ,33.5921905,-112.0228889,2,4,23081,Local Services
2HVhAsUjAEcScvu6Va0zoA,Tom's Auto Repair and Towing,Chandler,AZ,33.218108,-111.832411,5,3,23082,Automotive
WsD9KBoSd1Vl-8weU-aNPQ,Fill A Seat Phoenix,Phoenix,AZ,33.4657341,-112.0759003,2.5,20,23083,Arts & Entertainment
2Rbt8ztBlkRyn7hDpLDMgg,Brad Olson Photography,Phoenix,AZ,33.7134828,-112.1733281,5,3,23084,Event Planning & Services
UAVOrwUKuCCO2Hw5TBBpug,LawTruck DUI,Tempe,AZ,33.431043,-111.9392393,5,7,23086,Professional Services
Ed1d7DhO3J0EE7W149GTxQ,What The Hell Bar & Grill,Mesa,AZ,33.414725,-111.67351,2.5,13,23087,Restaurants
u-vrEJXXTmj6I1d4Nv6EeQ,Sushi Zushi,Mesa,AZ,33.4662172,-111.6837807,3,3,23088,Restaurants
RP2Bu48PRquwnj86hqUp8g,Daniel Kim Photography,Chandler,AZ,33.332484,-111.824656,5,3,23092,Event Planning & Services
_9UoyS2dstKr_r2dBhun2g,Blow Dry Bar by Kimberly,Scottsdale,AZ,33.6261085,-111.9245909,3.5,7,23093,Beauty & Spas
ANPU16A2PHOSOYIq-z1qaA,Kick Ass Kakes,Phoenix,AZ,33.50873398,-112.0315011,4,11,23096,Food
fQBlU3PbuOg3NWJuSraU9w,Dollar Tree,Chandler,AZ,33.28856196,-111.84048,4.5,3,23098,Shopping
NoAYBrK1r_3-KtjP9jZADw,Papa John's Pizza,Cave Creek,AZ,33.797531,-111.976648,3.5,3,23100,Restaurants
6TIaz7MG6qjX6ZaQe9cG2w,FIRED PIE,Phoenix,AZ,33.48375639,-112.0753359,4.5,84,23102,Restaurants
MKHWHs2mfu0Hvuv3VKgdlg,The Habit Burger Grill,Scottsdale,AZ,33.63649942,-111.9214836,3.5,56,23106,Restaurants
VWx8CClyIsNavJD8EYlHkw,Arizona Hair Co,Scottsdale,AZ,33.49661304,-111.9163943,4.5,18,23107,Beauty & Spas
VytShwYJ2xP0FCULuWa2YA,Funke Yoga,Scottsdale,AZ,33.49925,-111.922123,5,3,23114,Active Life
lgxuemsHXAWfy-3CpDruJg,Wing Foot Smoke Shop,Chandler,AZ,33.3058,-111.831402,3.5,4,23117,Shopping
98lItppDrgGP26OcSbVjQw,The Pedal Bike Shop,Tempe,AZ,33.4218102,-111.9455885,4.5,17,23118,Shopping
JVcJsCdiD7LxoNU_SvkbMw,Arizona Drum Shop,Scottsdale,AZ,33.4722069,-111.9266186,5,3,23119,Shopping
M80LgyAZ-yXYDkCB74hyUw,Ihop,Mesa,AZ,33.4332983,-111.8701933,2.5,13,23121,Restaurants
VcpVUy1Rxo-6_yWuOmB-Ww,Domino's Pizza,Buckeye,AZ,33.38952,-112.5899372,2.5,7,23123,Restaurants
2_Vy9v6Z7xZ4YVsmIrFUUQ,Tatt'd Cakes,Peoria,AZ,33.7579018,-112.3319542,3,5,23127,Food
6lYgXn2I4Cz5uM8neGLyAQ,Red Rox Villas,Phoenix,AZ,33.450601,-111.963614,3,5,23130,Home Services
PUnZibSCgimL3eONZSj7Og,Big City Bagels,Scottsdale,AZ,33.6277128,-111.8934465,4.5,4,23135,Food
qITiq5Q7PP199ioi2A-FvA,GoWireless - Verizon Wireless Retailer,Phoenix,AZ,33.3211875,-111.9795022,4.5,9,23139,Shopping
FnYQ6GEfg0knOrX3dpgOrg,GoWireless - Verizon Wireless Retailer,Mesa,AZ,33.43381958,-111.8679796,4.5,6,23140,Shopping
58htpLDYo_joNoa9R8KOOw,GoWireless - Verizon Wireless Retailer,Gilbert,AZ,33.3785287,-111.8104744,3,4,23143,Shopping
GgBe1LDouj8-wFOuTrzr6A,GoWireless - Verizon Wireless Retailer,Surprise,AZ,33.6406849,-112.3543199,4.5,4,23144,Shopping
9xNdOf4estbjiZ7phOmR0Q,Battleground Sports,Phoenix,AZ,33.682868,-112.096275,5,4,23146,Active Life
FBPlYhTB8-csDi1btFuSSg,North Valley Interiors,Phoenix,AZ,33.5987584,-111.9809569,5,3,23149,Home Services
ISZ6KbQNmGw-KiVkO7QY3w,Preety Threading Salon,Phoenix,AZ,33.4948744,-112.1282186,4.5,6,23150,Beauty & Spas
yTM6yH1ZD6op--AXRHuHdQ,Altitude Aerials,Phoenix,AZ,33.450416,-112.0795826,4.5,6,23151,Active Life
RC0e0YgjOl8Y0lBPEuXUZg,Walmart Neighborhood Market,Chandler,AZ,33.3046337,-111.9477154,2.5,5,23152,Food
uHroOgGtS_dG7c1ejnuinQ,Straight To the Plate Catering,Mesa,AZ,33.393841,-111.842041,5,3,23154,Event Planning & Services
CGu0UhpxNGjfD5b2Jan81A,Kid to Kid Chandler,Chandler,AZ,33.26386,-111.858318,4.5,6,23156,Shopping
OK3bihgZs8s_vFlE5fUcBQ,Smart Gym,Scottsdale,AZ,33.6139224,-111.9271231,4,19,23159,Active Life
vSFo-dxhQN9gWMaGdiNNFQ,Olivia Womack Photography,Sun City,AZ,33.640187,-112.279832,5,3,23162,Event Planning & Services
dB1LsxhcF80Yi5Nms-phjQ,Senshinkan,Tempe,AZ,33.45043,-111.911381,5,3,23164,Active Life
UUQIGKRX1KYleO7SJCU-dQ,Social Security Administration Mesa Office,Mesa,AZ,33.38162263,-111.8464895,3.5,3,23165,Public Services & Government
vsmu1dLYAmBaeHXBlXrNmQ,All-Star Grooming,Scottsdale,AZ,33.584701,-111.833667,5,5,23168,Pets
n4aHDjPGETVC4l7TyuMlGQ,ADEQ Emissions Testing Station,Phoenix,AZ,33.6825967,-112.0800408,4,10,23169,Automotive
ncDvqK2ELfmjZAY78LJFmA,Department of Economic Security,Tempe,AZ,33.38008786,-111.8943203,1.5,4,23170,Public Services & Government
BNXAhKwPpqlMOFtTf2IohQ,UYE Phoenix Cooks,Scottsdale,AZ,33.615544,-111.954623,4,6,23171,Local Flavor
JRDVzClnW52MCCr62Z-aqg,Starbucks,Phoenix,AZ,33.49534354,-112.0213867,4,21,23172,Food
Q1tyfZo00F8g0b_pXu3-_A,Saks Off Fifth,Chandler,AZ,33.28803419,-111.9752391,3,3,23176,Shopping
BBnLpWuaRbDHIDPh-cxSQw,Mission Springs Apartments - Tempe,Tempe,AZ,33.378079,-111.958516,1.5,4,23177,Home Services
_TlhklEoXg-8KiO2jQpVjg,Aziza Hair Design,Gilbert,AZ,33.30661476,-111.759196,5,4,23178,Beauty & Spas
Zm88pfyOyAH1wVBu8nP_vA,West Phoenix MVD,Phoenix,AZ,33.49357359,-112.1682063,2.5,6,23182,Public Services & Government
Cgce9etRBxYvvK_zff-Cuw,Tropical Smoothie Cafe,Phoenix,AZ,33.58145639,-112.123098,3.5,7,23183,Food
vQtMJtDLyB-zP_EIM5QizQ,All City Towing,Phoenix,AZ,33.68583366,-112.0402697,1,4,23185,Automotive
d61OE_k-wFf8ku4GL1aLyQ,Hong Kong Asian Cuisine,Scottsdale,AZ,33.6227073,-111.8970828,3.5,25,23186,Restaurants
SGsGxkwHdTLF8ROWljYFSA,lumenbrite - Adobe Authorized Training in Phoenix Area,Tempe,AZ,33.408222,-111.961946,5,3,23188,Education
FncEp_Bs9JJxthNk44OQrQ,Krispy Kreme Doughnuts,Phoenix,AZ,33.49461084,-112.1277843,2.5,12,23189,Food
lcenqGKuWp-ELG-dXkrV5Q,Precision Fit Doors and Windows,Phoenix,AZ,33.67559907,-112.1034729,4.5,14,23192,Home Services
jYQnZdB15ATLbQNXV3Kokg,Subway,Phoenix,AZ,33.436794,-112.0493144,4,4,23194,Restaurants
ulUuIC_5ndJWoDT9SF2CsA,Studio Z Az,Chandler,AZ,33.337451,-111.859937,4.5,4,23198,Active Life
Q8DTWyO580ciXHsfgTQLFg,GameStop,Phoenix,AZ,33.6666993,-112.1236355,4.5,4,23199,Shopping
k2PZF9fFbHB7zYGiipgM3A,La Pasadita Hot Dogs,Phoenix,AZ,33.494573,-112.158665,2.5,3,23200,Restaurants
C_Tu6eMyzSJhDwg2XXtnUw,Dre's Hair Salon,Scottsdale,AZ,33.627433,-111.9187642,4.5,47,23203,Beauty & Spas
9ujjIKCM4IfsAuXpDFV6Vg,Planet Fitness,Tempe,AZ,33.39573817,-111.9100152,4,25,23204,Active Life
u6QC0xT2Ru00BrymUUTqHw,Matt Rosen,Phoenix,AZ,33.5160662,-112.029562,5,6,23205,Real Estate
V7DgQSCAczA4pt5B2siClg,WhereUBean Coffee,Phoenix,AZ,33.3057767,-111.9798844,4.5,48,23209,Food
4KUtlXKejC8saY5euhDVrA,Shawarma King,Glendale,AZ,33.5964473,-112.1522241,4.5,44,23210,Restaurants
eivj7F0pjWJvDeuKFExC2g,Alo Cafe,Scottsdale,AZ,33.49247767,-111.9309472,4.5,79,23211,Food
YeFdVd9zmNWQYirgQS-NaQ,T-Mobile,Chandler,AZ,33.2624818,-111.85757,2.5,6,23217,Shopping
o_cXc21LwmKB8LG_Sia-cQ,SICFIT Scottdale,Scottsdale,AZ,33.62071609,-111.900322,5,9,23221,Active Life
FN8DhpdO4UBnynOzswVCCA,Public House On Sixth,Tempe,AZ,33.4241272,-111.9405173,3,26,23223,Nightlife
XTXi4O8aNkCS42ezFc1alA,Arizona iPhone/iPad/iPod Repair,Scottsdale,AZ,33.585636,-111.926859,4.5,35,23224,Local Services
vLxi2pG_dgz4qYtR-Ny0rA,Desert Sky Family Dental,Phoenix,AZ,33.4815518,-112.2222542,1,4,23225,Health & Medical
4_6hH6CJaHwuetBabnnkiQ,24/7 AC LLC,Scottsdale,AZ,33.494591,-111.914762,2.5,4,23227,Home Services
uvEY8YmESqVYZe1Ziz7AKQ,The Cutting Board,Mesa,AZ,33.375052,-111.687184,4.5,67,23230,Food
APzio4blbje5mhMGJqP8Ew,Celas's Pizza,Phoenix,AZ,33.571495,-112.0602527,4,5,23233,Restaurants
qplSdfH8ogniGmzAfnw_9Q,Structura Body Therapies,Chandler,AZ,33.306899,-111.869433,5,4,23235,Health & Medical
jw10ABMOSbJ4cmUKc-vtVQ,Moreno's Mexican Grill,Gilbert,AZ,33.27637976,-111.7915398,3.5,31,23237,Restaurants
u6EUXOSFnjxvzLll4D21bA,Harumi Sushi,Phoenix,AZ,33.449597,-112.075508,4.5,263,23238,Restaurants
CaJq_WjA8cu7yjeHQYKVog,Biltmore Barber Shop,Phoenix,AZ,33.5089608,-112.0593788,5,13,23240,Beauty & Spas
_Eos5ch4-2TKDaQv3Q-rcg,Sol Diablo Cantina,Tempe,AZ,33.42481198,-111.9353913,3.5,33,23241,Nightlife
tERe-VYfgmN2pAAbA2tqtw,Surprise Organic Cleaners,Surprise,AZ,33.6402393,-112.4208039,1,3,23246,Local Services
8fPebiqDMuJj7c6t4zypuA,Circle K,Phoenix,AZ,33.45143321,-112.1170922,2.5,3,23247,Food
MHW7679koetjRQIZyVZePg,Enterprise Rent-A-Car,Scottsdale,AZ,33.579749,-111.925858,4.5,4,23250,Hotels & Travel
NqkmVav7pLdv5_FDHMHYUA,Holistic Waters LLC,Chandler,AZ,33.331888,-111.859943,5,5,23251,Beauty & Spas
AD01Y718Orj_vsPQDYXiQg,East Valley Cafe,Mesa,AZ,33.4157036,-111.6995673,4,25,23253,Restaurants
F4Qclk2Mhk0fOjYbMAqJSg,Twisted Image - phoenix custom T-shirts,Phoenix,AZ,33.624565,-112.0306794,5,7,23254,Local Services
2E6VGlEiabtIdHgIqZ6giw,Jimmy John's,Casa Grande,AZ,32.87902702,-111.7302511,3.5,8,23256,Restaurants
fTEkbTRTlS93Dp7Zp9Q9Aw,Arboretum at South Mountain,Phoenix,AZ,33.307742,-111.974949,2.5,6,23257,Home Services
bSrl0gA6QS4oBcfTlQEjRw,The Mix Up Bar,Phoenix,AZ,33.5044082,-111.9691642,4,12,23258,Nightlife
vobaKD_HU7ScskaBfJAgyw,Bento Box,Phoenix,AZ,33.711091,-112.1122766,4,27,23260,Restaurants
UdcIwWtchkH8j36_aGstFA,Starbucks,Avondale,AZ,33.4647584,-112.2768747,4.5,7,23261,Food
KQi9q_fUVZOo-HFMGHnJXQ,Proper Guard Security & Automation,Scottsdale,AZ,33.614277,-111.909211,5,8,23262,Home Services
GxVY8lJHRNNWRHGw_JMLDw,Jimmy Johns,Mesa,AZ,33.3199544,-111.6869216,3.5,7,23263,Restaurants
CE07HmXNpRvHF3ZnUlm2dg,Grace Garden,Gilbert,AZ,33.3790857,-111.7418075,4,24,23266,Restaurants
VNt4TuPUxRPic_uHbDJMNg,DirectBuy of East Valley,Scottsdale,AZ,33.62978357,-111.9206131,2,8,23267,Shopping
jIoO4HqSP4TeDizuPhpG5A,Handy Andy,Phoenix,AZ,33.4968132,-112.1609056,3.5,12,23269,Home Services
n9R08VszL-Zrz1YZMEEwyA,Beyond Expectation Dental,Tempe,AZ,33.3917448,-111.962008,5,5,23271,Health & Medical
xhH5FftIWe8t-_eUubGAHQ,Door Pros,Surprise,AZ,33.593513,-112.3826139,5,4,23280,Home Services
PY1Wd9Vj7caMGt4u-t1t2w,Karla's Sports Lounge & Restaurant,Phoenix,AZ,33.47637586,-112.1116781,4.5,7,23283,Nightlife
qFfEUJUIqfIYARCOF9Hgig,La Piazza PHX,Phoenix,AZ,33.44874143,-112.0723966,4,97,23285,Restaurants
gT0hVUInnYV59a7oX1nC7A,Oasis hospital,Phoenix,AZ,33.4558347,-111.9952497,5,4,23287,Health & Medical
MG1dhkaA3h51lsgB0tNqHg,Elite Event: Yelp's Outback Adventure,Phoenix,AZ,33.597866,-111.97931,5,32,23290,Local Flavor
4D4aSfE6kvBvdJhqBuODoQ,Starbucks,Gilbert,AZ,33.29778967,-111.7439413,2,36,23291,Food
oPpA0LHMWJht4lMFgfYwhA,Pittsburgh Pizza Company,Phoenix,AZ,33.597818,-112.035554,4,30,23295,Restaurants
mfmPDOtEzYakwXZRc9S5Ww,The Lotus Center for Healing,Tempe,AZ,33.380525,-111.921314,5,3,23296,Health & Medical
j7z8DPFnNW0qsJZVIalw2g,MomDoc Midwives,Gilbert,AZ,33.2964428,-111.7522514,4.5,11,23297,Health & Medical
H6G13ymGFGpAUBy1FiMh2Q,Fresh And Easy,Gilbert,AZ,33.2663574,-111.7206717,4.5,6,23301,Shopping
FnYbp5438RXcwDVPlECiMg,Shenanigans At the salon- Inside Vivaldi Salon Suites,Peoria,AZ,33.5520158,-112.2707329,5,5,23303,Beauty & Spas
esuhTd3i7q3dIrQfPLw8mg,Quicks R/C,Tolleson,AZ,33.4643728,-112.2706738,3.5,3,23306,Shopping
jQsA7uOpvpVh88JPZIbjFw,Epic Thrift,Phoenix,AZ,33.6560582,-112.09834,3.5,4,23314,Shopping
B4gZkGO_MtZRXt20yyM-EA,Sushi Doraku,Peoria,AZ,33.7114452,-112.2731482,4,28,23316,Restaurants
GvFmUk5Hpz-LeMu-Xv8jUQ,Mcdonalds,Scottsdale,AZ,33.5234679,-111.9006752,1.5,6,23317,Restaurants
NX28C9EyRGCvAlJhol25cQ,Prolete Natural Health Center,Gilbert,AZ,33.3202277,-111.775671,3,4,23318,Health & Medical
FCTzrC7lxa__1rnkDAgVXg,Dutch Bros Coffee,Mesa,AZ,33.39015075,-111.8575781,4.5,24,23319,Food
aZtn21VEQv2lNo0eURGXQQ,Red Lion Inn & Suites Tempe,Tempe,AZ,33.445036,-111.92582,4.5,6,23320,Hotels & Travel
krhfGpy5AYfopKmErA4uSw,Pistol Parlour,Mesa,AZ,33.3902359,-111.789758,3.5,14,23321,Shopping
g4Q-iUu-iszBXfK9T265cA,Papa Murphy's Pizza,Chandler,AZ,33.2641681,-111.8589998,3.5,4,23323,Restaurants
33glw5xXxFzTaVzo4l27Og,Elizabeth's Moments Of Joy,Gilbert,AZ,33.3528264,-111.789027,5,4,23324,Food
4pOMMj0VwIb11Vz3zcdATQ,Simply Marvellous,Fountain Hills,AZ,33.606409,-111.718162,5,7,23325,Beauty & Spas
T1igW_hV0e7wbByOhxSecg,Blimpie,Gilbert,AZ,33.35101329,-111.8078097,4,10,23327,Restaurants
JGUqJWpQnM003_p6qCWurg,Eye Care North,Cave Creek,AZ,33.7541682,-111.9903047,5,15,23329,Health & Medical
3qp0NALZT8tKdYyE2ldM5g,Roosevelt Row's Chile Pepper Festival,Phoenix,AZ,33.459023,-112.068175,2,4,23330,Arts & Entertainment
6WEu0fAJ4wsNODAWgywbcA,Z Room Dance and Fitness,Tempe,AZ,33.4213961,-111.9083414,5,3,23331,Active Life
XIfrcviO3ARA8PdEei9U_w,Saddlecreek Coffee Co,Cave Creek,AZ,33.7413422,-111.9782491,4.5,40,23332,Food
